date,account_number,location_id,bu_id,segment,amount,cost_center_id,vendor_id,project_id
2023-10-27,3103,6,1,Retail,-4684.881317798132,12.0,,
2023-10-27,3301,6,2,Corporate,-253.04805561060772,1.0,,
2023-10-27,3402,1,7,Government,-1743.6554776817766,3.0,,
2023-10-27,5102,6,3,Corporate,-378.08440013056804,1.0,,
2023-10-28,1001,8,5,Retail,3732.942180552671,,,
2023-10-28,1101,4,1,Retail,-164.1775862399188,7.0,,
2023-10-28,1102,12,5,Retail,-95.57517203809851,1.0,,
2023-10-28,3002,3,8,Government,-420.4237539814429,12.0,12.0,7.0
2023-10-28,3101,6,7,Retail,-4635.813095214404,10.0,,
2023-10-28,3103,6,8,Retail,-5930.861711428204,8.0,,
2023-10-28,3201,1,1,Retail,-236.4485861431719,12.0,,
2023-10-28,3202,1,3,Corporate,-176.0072700358769,12.0,,
2023-10-28,3302,5,3,Corporate,-147.00478411744334,3.0,,
2023-10-28,3303,1,7,Retail,-171.92822892201428,8.0,,1.0
2023-10-28,3501,3,3,Corporate,-281.1925540893192,4.0,8.0,
2023-10-28,3603,1,6,Retail,-57.73997369818633,1.0,10.0,
2023-10-28,4101,11,3,Corporate,-60.69816655164225,5.0,,
2023-10-28,5101,12,3,Corporate,-131.3714107293735,1.0,,
2023-10-29,1002,2,3,Corporate,3809.4058434604267,,,
2023-10-29,1203,11,6,Corporate,1446.7261792685238,,,
2023-10-29,2003,10,5,Corporate,-602.5669932562433,8.0,2.0,
2023-10-29,2102,7,3,Corporate,-382.2051764027437,12.0,,
2023-10-29,2202,4,2,Corporate,-262.0334696325535,9.0,,
2023-10-29,3002,7,7,Corporate,-477.51003367032274,2.0,8.0,
2023-10-29,3101,12,2,Corporate,-4086.2186984202344,2.0,,
2023-10-29,3202,12,4,Corporate,-586.0320977713083,3.0,,
2023-10-29,3301,8,1,Retail,-282.42889483986215,1.0,,
2023-10-29,3602,1,4,Corporate,-70.07478323119042,3.0,6.0,
2023-10-29,4102,1,4,Corporate,-39.28631696749869,7.0,,
2023-10-29,5102,2,8,Corporate,-173.23976212604663,3.0,,
2023-10-30,1102,6,8,Retail,-118.13212938336841,5.0,,
2023-10-30,1202,2,1,Retail,4260.653224555042,,,
2023-10-30,3302,6,6,Government,-140.0137662238,9.0,,
2023-10-30,3501,8,6,Corporate,-259.28533245934574,4.0,3.0,
2023-10-30,3602,3,1,Retail,-154.70296595690957,7.0,6.0,
2023-10-30,3701,3,4,Corporate,-4193.675655039859,10.0,,1.0
2023-10-30,3702,10,6,Corporate,-2328.393949060562,11.0,,6.0
2023-10-30,4101,8,3,Corporate,-63.291854588309626,5.0,,
2023-10-30,5002,8,6,Corporate,-46.78967520056788,8.0,,
2023-10-30,5103,4,8,Retail,-127.66703367300488,6.0,,
2023-10-31,1201,12,6,Government,1884.7745208613683,,,
2023-10-31,1203,4,2,Corporate,1875.3716750386611,,,
2023-10-31,2001,4,1,Retail,-688.8226869533974,9.0,4.0,
2023-10-31,2101,7,8,Retail,-656.4406176196173,5.0,,
2023-10-31,3002,11,1,Retail,-245.80427869069212,11.0,3.0,2.0
2023-10-31,3101,5,7,Corporate,-4730.9890718660345,3.0,,
2023-10-31,3301,12,1,Retail,-188.73867917128365,5.0,,
2023-10-31,3402,2,7,Corporate,-658.853708016456,2.0,,
2023-10-31,3501,8,3,Corporate,-335.87576201485535,3.0,3.0,
2023-10-31,3502,9,5,Government,-288.77143530527803,1.0,9.0,
2023-10-31,3602,12,1,Retail,-106.9569485767235,1.0,12.0,
2023-10-31,4003,4,6,Corporate,-69.06927828156168,4.0,,
2023-10-31,4101,4,2,Corporate,-73.47646370436789,5.0,,
2023-10-31,4102,9,3,Corporate,-61.991123321331294,5.0,,
2023-10-31,5001,2,5,Government,-42.02541073011347,4.0,,
2023-11-01,1003,4,2,Government,2885.868309169976,,,
2023-11-01,1101,2,7,Corporate,-59.28360755463811,1.0,,
2023-11-01,1201,3,7,Corporate,2476.675123491218,,,
2023-11-01,2102,6,5,Retail,-588.797489701335,12.0,,
2023-11-01,2104,4,5,Corporate,-545.9953190723064,4.0,,
2023-11-01,3303,7,3,Corporate,-253.8773970365874,6.0,,
2023-11-01,3401,5,6,Retail,-1119.8444112591567,1.0,,
2023-11-01,3501,7,7,Government,-216.53823810424586,5.0,8.0,
2023-11-01,4001,6,8,Corporate,-96.98165474624226,6.0,,
2023-11-01,5001,8,7,Corporate,-40.52256482310071,6.0,,
2023-11-02,1001,2,2,Government,4381.683356586036,,,
2023-11-02,1203,7,3,Corporate,1528.9862489682328,,,
2023-11-02,2202,12,2,Retail,-116.97928046490625,9.0,,
2023-11-02,3001,10,3,Corporate,-364.2154045268188,6.0,7.0,10.0
2023-11-02,3103,4,7,Government,-5687.366496912526,9.0,,
2023-11-02,3201,7,5,Corporate,-300.54899965461755,3.0,,
2023-11-02,3302,3,5,Government,-83.89592196626595,12.0,,
2023-11-02,3402,7,4,Corporate,-971.907131135692,3.0,,
2023-11-02,3602,3,3,Corporate,-170.77311020488085,8.0,4.0,
2023-11-02,4002,7,3,Corporate,-78.94795465011742,3.0,,
2023-11-02,5001,12,4,Corporate,-46.36120606292576,9.0,,
2023-11-02,5002,8,8,Government,-32.28982856997527,5.0,,
2023-11-03,1202,5,2,Corporate,3601.3357274528344,,,
2023-11-03,2003,11,6,Corporate,-514.5537323180532,11.0,1.0,
2023-11-03,3001,3,8,Retail,-418.5213051562815,11.0,1.0,10.0
2023-11-03,3002,6,7,Corporate,-215.24109987732578,12.0,6.0,
2023-11-03,3101,9,8,Government,-5392.33975048537,2.0,,
2023-11-03,3301,7,5,Corporate,-156.01155029926247,7.0,,
2023-11-03,3401,6,4,Corporate,-1561.1246789919799,1.0,,
2023-11-03,3402,6,4,Corporate,-1049.7303073196106,5.0,,
2023-11-03,3601,5,4,Corporate,-81.7508906568234,1.0,11.0,
2023-11-05,1201,4,2,Government,1554.0591253164748,,,
2023-11-05,2002,1,2,Corporate,-280.84844166604137,11.0,6.0,
2023-11-05,2102,3,1,Retail,-279.4117989800409,2.0,,
2023-11-05,2104,2,4,Corporate,-637.39473120127,10.0,,
2023-11-05,3301,3,4,Corporate,-106.93084357451423,4.0,,
2023-11-05,3302,4,6,Retail,-81.47473424585851,1.0,,
2023-11-05,3502,4,4,Corporate,-117.07006058911833,9.0,8.0,
2023-11-05,3601,5,5,Retail,-101.76447015722898,10.0,8.0,
2023-11-05,3602,3,4,Corporate,-168.8809121845708,6.0,9.0,
2023-11-05,3701,3,3,Corporate,-3456.5567466335924,2.0,,
2023-11-05,3702,10,4,Corporate,-4357.8396535929605,2.0,,
2023-11-05,5102,10,8,Retail,-364.19763709126244,6.0,,
2023-11-06,1003,4,5,Corporate,3520.8410495971393,,,
2023-11-06,1101,7,2,Corporate,-112.81403708387919,8.0,,
2023-11-06,1102,9,3,Corporate,-291.1888877324609,3.0,,
2023-11-06,1203,6,3,Corporate,2414.704463248303,,,
2023-11-06,2002,4,7,Corporate,-390.3920476178706,11.0,11.0,
2023-11-06,2102,12,7,Retail,-557.9990138666478,8.0,,
2023-11-06,3001,12,6,Government,-314.1415995436845,6.0,3.0,7.0
2023-11-06,3003,9,3,Corporate,-171.49341223034224,8.0,6.0,3.0
2023-11-06,3101,3,6,Corporate,-4748.7506152573915,10.0,,
2023-11-06,3103,5,3,Corporate,-7888.4476482618,10.0,,
2023-11-06,3303,3,3,Corporate,-288.00655348069813,12.0,,
2023-11-06,3502,9,6,Retail,-494.9595595544917,2.0,3.0,
2023-11-06,3601,5,5,Corporate,-180.64199202358907,10.0,3.0,
2023-11-06,3602,7,4,Corporate,-175.06108575479053,9.0,3.0,
2023-11-06,4102,5,5,Corporate,-93.05308636479909,11.0,,
2023-11-07,2101,7,7,Corporate,-766.041690981599,11.0,,
2023-11-07,3002,7,5,Retail,-478.13077120897816,11.0,1.0,10.0
2023-11-07,3102,2,4,Corporate,-5166.070097430147,8.0,,
2023-11-07,3201,3,3,Corporate,-327.572371440349,8.0,,
2023-11-07,3303,9,7,Government,-85.5566010077215,10.0,,
2023-11-07,3603,6,1,Retail,-148.4108455171883,12.0,6.0,
2023-11-07,3702,4,4,Corporate,-3893.0097425058966,2.0,,6.0
2023-11-07,4002,9,7,Corporate,-160.7846935469746,3.0,,
2023-11-07,5001,8,3,Corporate,-14.68669462642523,10.0,,
2023-11-07,5003,11,2,Corporate,-14.071158781580749,12.0,,
2023-11-07,5103,12,7,Government,-348.51321307167007,1.0,,
2023-11-08,1001,2,6,Retail,3371.248261405999,,,
2023-11-08,1002,8,3,Corporate,3864.4441423570042,,,
2023-11-08,1003,7,1,Retail,1592.8764392140665,,,
2023-11-08,1202,3,3,Corporate,2170.1583546087295,,,
2023-11-08,1203,12,8,Government,2502.2190452310833,,,
2023-11-08,2002,1,1,Retail,-701.2911163621266,3.0,10.0,
2023-11-08,2102,5,6,Corporate,-391.70730510824535,12.0,,
2023-11-08,2201,6,5,Corporate,-324.87335793043064,10.0,,
2023-11-08,2202,1,4,Corporate,-97.07169648784861,2.0,,
2023-11-08,3001,9,2,Government,-360.08174768222887,10.0,8.0,
2023-11-08,3003,6,5,Corporate,-439.0228462368386,12.0,2.0,
2023-11-08,3202,4,2,Retail,-305.9100300227359,12.0,,
2023-11-08,3303,1,8,Corporate,-141.6865696127527,8.0,,
2023-11-08,3501,8,6,Retail,-461.68244643295,4.0,4.0,
2023-11-09,1001,6,3,Corporate,1784.7709961062699,,,
2023-11-09,1003,6,5,Corporate,1179.3617473596512,,,
2023-11-09,1203,4,7,Government,1120.112259120529,,,
2023-11-09,2101,11,5,Corporate,-300.63322218580345,11.0,,
2023-11-09,2102,6,5,Retail,-294.7714977418062,7.0,,
2023-11-09,2201,3,5,Corporate,-246.26968299078408,1.0,,
2023-11-09,2202,8,7,Retail,-274.6807807186607,11.0,,
2023-11-09,3101,3,8,Government,-2114.693235229991,9.0,,
2023-11-09,3201,7,8,Government,-345.98634222308954,2.0,,
2023-11-09,3302,10,8,Corporate,-109.80602166536255,4.0,,
2023-11-09,3303,9,7,Corporate,-146.2266585313996,2.0,,1.0
2023-11-09,3402,3,6,Corporate,-1855.6338137636426,3.0,,
2023-11-09,3601,11,8,Retail,-103.01260263585016,6.0,11.0,
2023-11-09,3702,10,2,Corporate,-2778.75377085177,9.0,,
2023-11-09,4001,4,3,Corporate,-198.54111873032085,12.0,,
2023-11-09,5102,5,5,Retail,-321.2997589236922,5.0,,
2023-11-10,1101,5,8,Government,-200.22451515729608,6.0,,
2023-11-10,1201,3,1,Retail,2146.4812560537484,,,
2023-11-10,2001,10,6,Corporate,-522.0736864147342,12.0,6.0,
2023-11-10,2002,8,8,Retail,-385.9047017387227,9.0,12.0,
2023-11-10,2003,3,1,Retail,-446.219097269675,7.0,12.0,
2023-11-10,3202,12,4,Corporate,-422.62453202686163,8.0,,
2023-11-10,3402,8,6,Corporate,-1306.8547637108459,4.0,,
2023-11-10,3602,7,8,Government,-175.34624364463448,1.0,3.0,
2023-11-10,5101,2,8,Government,-325.5280122327903,11.0,,
2023-11-10,5102,1,5,Retail,-126.6905998169052,5.0,,
2023-11-13,1102,5,6,Corporate,-244.19251742651554,10.0,,
2023-11-13,1201,3,2,Government,2464.022403724655,,,
2023-11-13,2003,2,3,Corporate,-706.9543049247084,12.0,10.0,
2023-11-13,3103,5,3,Corporate,-7397.7991718589965,5.0,,
2023-11-13,3303,11,2,Retail,-230.63575127801403,6.0,,4.0
2023-11-13,3601,11,6,Government,-161.78868927604975,10.0,3.0,
2023-11-13,5003,3,3,Corporate,-37.88420228552852,1.0,,
2023-11-13,5102,10,8,Corporate,-143.00591897695256,11.0,,
2023-11-13,5103,2,8,Retail,-213.33125268682494,1.0,,
2023-11-14,1001,11,1,Retail,1452.0505013879138,,,
2023-11-14,1002,9,1,Retail,1692.2477968028197,,,
2023-11-14,1102,9,8,Corporate,-275.73266796126586,11.0,,
2023-11-14,1201,4,2,Government,2245.703439385935,,,
2023-11-14,1203,5,4,Corporate,3702.6294498868424,,,
2023-11-14,2102,5,3,Corporate,-210.3471078035535,10.0,,
2023-11-14,3002,3,7,Corporate,-319.06205880014204,6.0,9.0,
2023-11-14,3103,6,8,Corporate,-3894.8135391519163,12.0,,
2023-11-14,3201,8,3,Corporate,-185.24836297985752,9.0,,
2023-11-14,4002,1,8,Corporate,-198.4816162189829,6.0,,
2023-11-14,4101,11,4,Corporate,-61.79594756822631,5.0,,
2023-11-14,5002,10,6,Government,-32.331100351322824,4.0,,
2023-11-14,5102,6,8,Retail,-109.27343632617595,9.0,,
2023-11-14,5103,12,7,Government,-403.020484283624,5.0,,
2023-11-15,1002,12,5,Government,4026.058896196238,,,
2023-11-15,1102,5,5,Retail,-69.42964720129572,12.0,,
2023-11-15,2002,5,1,Retail,-304.1734690844719,11.0,3.0,
2023-11-15,2003,1,4,Corporate,-503.12451553044025,9.0,12.0,
2023-11-15,2201,7,5,Corporate,-130.10230507983488,3.0,,
2023-11-15,3001,1,2,Government,-417.92192619830666,7.0,3.0,10.0
2023-11-15,3003,5,6,Corporate,-324.0147401969232,1.0,9.0,
2023-11-15,3201,11,5,Retail,-373.51023454092586,10.0,,
2023-11-15,3301,3,7,Retail,-276.1371874536931,6.0,,10.0
2023-11-15,3602,12,8,Government,-144.1273951243837,10.0,3.0,
2023-11-15,5002,5,8,Corporate,-49.030496233433084,11.0,,
2023-11-16,1001,8,6,Corporate,2067.562984598251,,,
2023-11-16,1002,10,7,Corporate,1968.5787989570022,,,
2023-11-16,1102,8,8,Corporate,-293.1701220895642,6.0,,
2023-11-16,1201,10,7,Government,4305.910325880065,,,
2023-11-16,2101,5,2,Corporate,-280.25275764484456,7.0,,
2023-11-16,2102,12,6,Retail,-740.8298570495455,11.0,,
2023-11-16,3002,10,6,Government,-444.4396614847463,3.0,1.0,
2023-11-16,3003,9,7,Corporate,-191.5822808244074,7.0,10.0,
2023-11-16,3101,9,1,Retail,-2189.510823826292,12.0,,
2023-11-16,3202,8,3,Corporate,-479.1461863779905,8.0,,
2023-11-16,3402,10,2,Retail,-1331.771311619314,12.0,,
2023-11-16,3701,2,3,Corporate,-2225.655670943332,1.0,,8.0
2023-11-16,5002,10,7,Corporate,-28.004657620489915,8.0,,
2023-11-16,5103,2,7,Corporate,-162.18430285624822,9.0,,
2023-11-17,1201,2,1,Retail,3294.361518651793,,,
2023-11-17,2001,11,7,Retail,-258.5022377482734,3.0,5.0,
2023-11-17,2002,4,3,Corporate,-341.42321763805126,12.0,4.0,
2023-11-17,2101,4,3,Corporate,-270.0592650137951,10.0,,
2023-11-17,3101,3,4,Corporate,-6175.6187749609835,12.0,,
2023-11-17,3102,1,4,Corporate,-4639.104080305926,11.0,,
2023-11-17,3301,9,3,Corporate,-156.37391812465054,4.0,,
2023-11-17,3302,6,6,Retail,-96.72243288230564,1.0,,5.0
2023-11-17,3601,8,7,Corporate,-171.25261615520085,11.0,5.0,
2023-11-17,3603,10,8,Corporate,-81.69607240402554,3.0,12.0,
2023-11-17,5102,2,4,Corporate,-221.84409963041134,5.0,,
2023-11-20,1001,12,4,Corporate,4126.632877580248,,,
2023-11-20,1002,11,3,Corporate,3522.5491558369745,,,
2023-11-20,1201,7,6,Retail,1725.7524239938323,,,
2023-11-20,3101,1,8,Retail,-5325.250093831963,12.0,,
2023-11-20,3201,6,1,Retail,-457.17218280544273,10.0,,
2023-11-20,3303,3,4,Corporate,-294.5871786186162,4.0,,7.0
2023-11-20,3501,6,7,Corporate,-496.2576128370293,8.0,9.0,
2023-11-20,3602,5,3,Corporate,-66.49281351890886,1.0,2.0,
2023-11-20,3701,3,5,Corporate,-4892.4144456925715,7.0,,9.0
2023-11-20,5003,11,2,Corporate,-24.738209144178242,10.0,,
2023-11-21,1001,4,3,Corporate,1695.1984913336821,,,
2023-11-21,1201,3,4,Corporate,3793.8530540723073,,,
2023-11-21,1202,5,2,Retail,1093.0608232532813,,,
2023-11-21,2101,6,3,Corporate,-134.11464071139198,9.0,,
2023-11-21,2104,4,4,Corporate,-682.2276487804031,8.0,,
2023-11-21,3003,8,5,Corporate,-324.9042405529457,10.0,5.0,7.0
2023-11-21,3102,10,3,Corporate,-3995.3409429087515,9.0,,
2023-11-21,3301,8,5,Retail,-260.5560005518887,11.0,,1.0
2023-11-21,3302,11,1,Retail,-287.9684430962873,5.0,,
2023-11-21,5102,6,7,Corporate,-334.1264456706225,10.0,,
2023-11-21,5103,12,1,Retail,-282.08459080032435,3.0,,
2023-11-22,1101,5,1,Retail,-297.2384099858379,1.0,,
2023-11-22,2002,7,7,Retail,-913.8860625332289,4.0,7.0,
2023-11-22,3301,5,3,Corporate,-144.70160559702825,3.0,,3.0
2023-11-22,3302,7,4,Corporate,-123.2652567695313,8.0,,
2023-11-22,3401,6,5,Retail,-1636.435310526116,10.0,,
2023-11-22,3502,4,6,Retail,-148.4511246573539,12.0,5.0,
2023-11-22,3601,7,7,Corporate,-99.06464597519026,3.0,12.0,
2023-11-22,3603,7,8,Corporate,-176.49599992212282,12.0,4.0,
2023-11-22,5101,6,6,Corporate,-368.3562875749071,6.0,,
2023-11-22,5103,5,8,Corporate,-191.6147902058492,6.0,,
2023-11-23,1001,4,3,Corporate,1149.4626405544443,,,
2023-11-23,1002,1,7,Corporate,2576.6798021128925,,,
2023-11-23,1203,1,3,Corporate,4298.964363918977,,,
2023-11-23,2001,12,3,Corporate,-507.41293321428384,7.0,3.0,
2023-11-23,2202,6,8,Retail,-349.6494175628452,11.0,,
2023-11-23,3001,2,4,Corporate,-442.7171377920251,7.0,5.0,
2023-11-23,3003,8,7,Retail,-116.56259451388195,8.0,3.0,1.0
2023-11-23,3301,3,3,Corporate,-90.41358142597377,1.0,,
2023-11-23,3302,3,6,Retail,-133.3803272267268,3.0,,
2023-11-23,3401,9,4,Corporate,-1431.302073572689,7.0,,
2023-11-23,3402,6,3,Corporate,-1508.2985470368355,5.0,,
2023-11-23,3501,9,8,Corporate,-348.1399424716137,7.0,8.0,
2023-11-23,3502,7,3,Corporate,-179.8751036979986,12.0,12.0,
2023-11-23,3602,1,7,Government,-52.134859126278,4.0,1.0,
2023-11-23,5001,11,2,Retail,-26.62006081281351,10.0,,
2023-11-23,5002,7,3,Corporate,-36.31759422445306,4.0,,
2023-11-24,1002,2,8,Retail,2441.7267507220167,,,
2023-11-24,1101,11,5,Government,-265.3272751456738,2.0,,
2023-11-24,1202,4,1,Retail,2366.1025953582384,,,
2023-11-24,2103,6,8,Corporate,-301.8127222450676,1.0,,
2023-11-24,2202,9,5,Corporate,-101.0650605122409,1.0,,
2023-11-24,3102,8,2,Corporate,-2432.108567398488,6.0,,
2023-11-24,3103,10,3,Corporate,-7966.579966378697,7.0,,
2023-11-24,3401,11,3,Corporate,-655.2732594782426,2.0,,
2023-11-24,3402,11,8,Corporate,-1262.2134899143637,6.0,,
2023-11-24,3601,10,2,Retail,-85.7377254606672,3.0,1.0,
2023-11-24,3603,2,3,Corporate,-152.22221351220736,5.0,2.0,
2023-11-24,4001,12,5,Corporate,-164.87612824154627,8.0,,
2023-11-24,5101,12,3,Corporate,-470.398169720199,12.0,,
2023-11-26,1102,1,5,Corporate,-113.79881175711151,6.0,,
2023-11-26,1201,4,1,Retail,3943.4438780751657,,,
2023-11-26,2003,8,1,Retail,-528.2685548923446,1.0,10.0,
2023-11-26,2104,1,6,Retail,-198.07289781808424,7.0,,
2023-11-26,2201,9,1,Retail,-357.3929008607623,10.0,,
2023-11-26,3001,2,6,Government,-243.77129173197562,5.0,4.0,10.0
2023-11-26,3003,3,2,Corporate,-427.05599321174924,4.0,11.0,8.0
2023-11-26,3102,10,1,Retail,-4682.799082778731,2.0,,
2023-11-26,3103,7,2,Corporate,-4960.616091905731,10.0,,
2023-11-26,3401,2,4,Corporate,-516.5292994754368,11.0,,
2023-11-26,3402,7,6,Corporate,-1333.4245848687206,12.0,,
2023-11-26,3603,8,5,Government,-52.16685578407248,7.0,2.0,
2023-11-26,5002,1,5,Corporate,-46.36880958581257,11.0,,
2023-11-27,1101,5,4,Corporate,-294.7759469486065,1.0,,
2023-11-27,1102,11,7,Corporate,-63.17689023818332,8.0,,
2023-11-27,1201,9,1,Retail,1044.0155909389157,,,
2023-11-27,2001,2,7,Corporate,-521.2996893640203,7.0,5.0,
2023-11-27,2002,12,4,Corporate,-333.00085526345345,10.0,6.0,
2023-11-27,2202,7,4,Corporate,-284.65824016663635,5.0,,
2023-11-27,3302,3,7,Government,-162.46954490819402,12.0,,
2023-11-27,3602,10,6,Corporate,-186.01067031366065,6.0,8.0,
2023-11-27,3603,6,6,Corporate,-155.46982234508474,3.0,2.0,
2023-11-27,4102,7,3,Corporate,-80.09723649589114,8.0,,
2023-11-27,5001,3,5,Government,-10.377367005748155,5.0,,
2023-11-27,5002,2,7,Government,-33.04501026262142,10.0,,
2023-11-27,5101,10,2,Government,-157.74815353636973,10.0,,
2023-11-28,1002,12,3,Corporate,3778.0979871423056,,,
2023-11-28,1202,11,3,Corporate,2830.813228206846,,,
2023-11-28,2003,11,3,Corporate,-719.6728441455693,5.0,9.0,
2023-11-28,2101,10,3,Corporate,-751.9849194128508,12.0,,
2023-11-28,3003,3,1,Retail,-312.47179022070725,3.0,5.0,10.0
2023-11-28,3301,3,7,Retail,-75.63467985750526,10.0,,5.0
2023-11-28,3302,2,2,Government,-112.57846057617448,12.0,,
2023-11-28,3303,9,4,Corporate,-216.24510441704476,6.0,,6.0
2023-11-28,3401,11,7,Retail,-1298.697765832848,10.0,,
2023-11-28,5103,5,6,Government,-116.55807548018583,10.0,,
2023-11-29,1001,7,7,Corporate,2991.0357564076057,,,
2023-11-29,1203,4,6,Corporate,2690.342814827477,,,
2023-11-29,2202,10,2,Corporate,-399.11998062050344,3.0,,
2023-11-29,3101,3,5,Corporate,-3262.5503106057467,2.0,,
2023-11-29,3302,11,4,Corporate,-297.6163480496628,11.0,,10.0
2023-11-29,3501,3,2,Retail,-122.55687127053795,11.0,5.0,
2023-11-29,3502,7,4,Corporate,-148.950344254988,2.0,2.0,
2023-11-29,3602,7,5,Corporate,-85.0567793615262,1.0,8.0,
2023-11-29,4102,2,3,Corporate,-80.4390067844763,10.0,,
2023-11-29,5001,3,5,Government,-15.075004411907443,4.0,,
2023-11-29,5101,9,5,Government,-424.4099194516832,10.0,,
2023-11-30,1201,4,5,Retail,2287.460616111546,,,
2023-11-30,1203,10,7,Corporate,4647.321737224698,,,
2023-11-30,2102,5,5,Retail,-501.55803704380406,5.0,,
2023-11-30,2103,4,7,Corporate,-595.2649508044028,7.0,,
2023-11-30,2202,5,4,Corporate,-333.49167259257126,4.0,,
2023-11-30,3302,8,8,Retail,-206.71286576175999,7.0,,
2023-11-30,3501,12,6,Corporate,-397.64511441565514,9.0,5.0,
2023-11-30,5102,1,7,Government,-247.7678869519561,1.0,,
2023-11-30,5103,4,7,Corporate,-333.5398175609571,10.0,,
2023-12-01,1002,2,2,Retail,4671.043745909199,,,
2023-12-01,1003,3,3,Corporate,2678.4080837365163,,,
2023-12-01,1102,1,7,Corporate,-130.08166119908464,1.0,,
2023-12-01,1201,1,4,Corporate,3051.737880583534,,,
2023-12-01,1202,3,6,Government,842.4050618392605,,,
2023-12-01,2201,8,4,Corporate,-368.28894439812467,11.0,,
2023-12-01,3102,3,2,Corporate,-5791.0986051477485,4.0,,
2023-12-01,3202,6,3,Corporate,-569.0030214821602,4.0,,
2023-12-01,3301,10,1,Retail,-54.79743400675639,6.0,,8.0
2023-12-01,3302,2,8,Corporate,-143.04642582811383,5.0,,
2023-12-01,3401,2,8,Corporate,-1672.313401988462,2.0,,
2023-12-01,3601,3,5,Retail,-76.30810757499276,3.0,9.0,
2023-12-01,5001,10,5,Government,-37.536429173062515,1.0,,
2023-12-01,5003,7,5,Retail,-18.998923614652462,8.0,,
2023-12-01,5101,8,8,Government,-203.76180524511875,10.0,,
2023-12-01,5102,1,6,Retail,-459.8589144374484,9.0,,
2023-12-02,1003,3,8,Retail,3271.6611439796175,,,
2023-12-02,1101,5,6,Retail,-119.37097322593456,8.0,,
2023-12-02,1102,8,8,Retail,-267.05560922525484,1.0,,
2023-12-02,1203,2,5,Government,2624.25058138402,,,
2023-12-02,2102,6,3,Corporate,-521.5447496730313,7.0,,
2023-12-02,3003,2,5,Government,-486.2853793575466,3.0,5.0,7.0
2023-12-02,3103,5,7,Corporate,-5848.866927182924,6.0,,
2023-12-02,3301,5,4,Corporate,-145.34701002754827,1.0,,5.0
2023-12-02,3501,9,1,Retail,-241.5239321867051,7.0,11.0,
2023-12-02,3602,3,3,Corporate,-90.08514783598801,11.0,1.0,
2023-12-02,3702,7,5,Corporate,-1105.276182407174,7.0,,8.0
2023-12-02,4002,7,3,Corporate,-130.1874964360889,4.0,,
2023-12-02,4102,4,3,Corporate,-71.39488970403161,3.0,,
2023-12-02,5101,5,5,Government,-325.4426962280632,5.0,,
2023-12-02,5103,6,2,Government,-160.12688456003252,8.0,,
2023-12-03,1101,7,3,Corporate,-149.99587297800477,4.0,,
2023-12-03,1201,11,1,Retail,4490.7811275682525,,,
2023-12-03,2104,4,6,Corporate,-170.03549750940215,1.0,,
2023-12-03,2202,7,3,Corporate,-109.70214600463032,10.0,,
2023-12-03,3002,7,8,Corporate,-221.84858639760637,2.0,3.0,
2023-12-03,3103,10,6,Retail,-5856.143183551699,2.0,,
2023-12-03,3501,6,3,Corporate,-229.15361128736282,8.0,1.0,
2023-12-03,3601,8,1,Retail,-185.1548604951488,3.0,10.0,
2023-12-03,3701,12,3,Corporate,-1942.2981655545814,2.0,,
2023-12-03,5101,12,7,Government,-410.37903518705997,5.0,,
2023-12-04,1201,11,7,Retail,4542.730616152372,,,
2023-12-04,1203,11,7,Corporate,1172.3670327885334,,,
2023-12-04,2103,4,6,Corporate,-504.8966338405551,10.0,,
2023-12-04,2104,12,2,Corporate,-631.9764909379688,9.0,,
2023-12-04,3001,9,1,Retail,-376.40837855799606,8.0,5.0,6.0
2023-12-04,3103,7,5,Retail,-6194.416860279285,4.0,,
2023-12-04,3301,4,4,Corporate,-238.4531330282844,10.0,,2.0
2023-12-04,3501,12,6,Government,-199.9002481360726,6.0,12.0,
2023-12-04,3602,4,3,Corporate,-149.1385487294131,3.0,7.0,
2023-12-04,3702,10,4,Corporate,-4041.355256695235,9.0,,
2023-12-04,4001,8,4,Corporate,-80.93288457908565,1.0,,
2023-12-04,5002,5,6,Government,-24.9398332679578,11.0,,
2023-12-05,1002,1,6,Corporate,1133.5622833159027,,,
2023-12-05,2101,9,8,Retail,-744.4142289915646,11.0,,
2023-12-05,2104,10,4,Corporate,-702.0139781522364,2.0,,
2023-12-05,3001,5,3,Corporate,-190.88426469090683,12.0,3.0,3.0
2023-12-05,3002,3,7,Government,-489.91526710422846,2.0,11.0,10.0
2023-12-05,3003,9,1,Retail,-244.86232804490925,1.0,2.0,1.0
2023-12-05,3601,12,5,Corporate,-80.97095724882746,2.0,6.0,
2023-12-05,3701,4,7,Corporate,-3294.1491171043813,8.0,,
2023-12-05,4003,8,3,Corporate,-87.95573210527917,3.0,,
2023-12-05,4101,5,3,Corporate,-46.38619666814112,8.0,,
2023-12-05,5101,11,3,Corporate,-422.5606088980531,11.0,,
2023-12-05,5102,5,5,Corporate,-126.44299368895958,7.0,,
2023-12-05,5103,7,2,Corporate,-371.98166746274,1.0,,
2023-12-06,1101,5,7,Retail,-187.03760829157312,8.0,,
2023-12-06,1201,4,8,Government,1861.4319504950493,,,
2023-12-06,1202,7,6,Government,1782.9880207278854,,,
2023-12-06,2101,8,1,Retail,-267.28270953231254,2.0,,
2023-12-06,2103,8,2,Retail,-138.0780550317853,9.0,,
2023-12-06,3102,6,2,Government,-3989.3625201891878,2.0,,
